Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9888,US-2022-109887,2019-06-04,2019-06-05,Same Day,CG-10887,Customer 887,Consumer,United States,City 37,State 7,19887,East,FUR-OFF-10887,Office Supplies,Appliances,Appliances 87,1361.97,9,0.43,160.95
9889,US-2019-109888,2021-10-28,2021-11-03,Standard Class,CG-10888,Customer 888,Corporate,United States,City 38,State 8,19888,South,FUR-OFF-10888,Office Supplies,Appliances,Appliances 88,2156.21,6,0.08,531.93
9890,US-2020-109889,2022-03-18,2022-03-20,First Class,CG-10889,Customer 889,Corporate,United States,City 39,State 9,19889,South,FUR-OFF-10889,Office Supplies,Binders,Binders 89,4967.13,10,0.19,594.11
9891,US-2021-109890,2019-11-02,2019-11-05,Same Day,CG-10890,Customer 890,Consumer,United States,City 40,State 10,19890,East,FUR-TEC-10890,Technology,Machines,Machines 90,4313.49,5,0.32,690.96
9892,US-2022-109891,2021-02-03,2021-02-09,Second Class,CG-10891,Customer 891,Home Office,United States,City 41,State 11,19891,West,FUR-TEC-10891,Technology,Machines,Machines 91,3506.3,9,0.15,420.96
9893,US-2019-109892,2020-09-17,2020-09-25,Same Day,CG-10892,Customer 892,Consumer,United States,City 42,State 12,19892,Central,FUR-OFF-10892,Office Supplies,Appliances,Appliances 92,2006.85,8,0.38,229.12
9894,US-2020-109893,2021-03-07,2021-03-09,Standard Class,CG-10893,Customer 893,Home Office,United States,City 43,State 13,19893,West,FUR-TEC-10893,Technology,Machines,Machines 93,4725.97,10,0.1,1165.43
9895,US-2021-109894,2021-07-13,2021-07-21,Standard Class,CG-10894,Customer 894,Home Office,United States,City 44,State 14,19894,Central,FUR-OFF-10894,Office Supplies,Appliances,Appliances 94,3995.04,8,0.48,434.31
9896,US-2022-109895,2019-04-27,2019-05-04,First Class,CG-10895,Customer 895,Consumer,United States,City 45,State 15,19895,West,FUR-FUR-10895,Furniture,Chairs,Chairs 95,1452.26,3,0.31,167.97
9897,US-2019-109896,2019-03-21,2019-03-23,First Class,CG-10896,Customer 896,Home Office,United States,City 46,State 16,19896,South,FUR-OFF-10896,Office Supplies,Binders,Binders 96,3963.93,8,0.17,884.21
9898,US-2020-109897,2022-10-23,2022-10-24,Same Day,CG-10897,Customer 897,Home Office,United States,City 47,State 17,19897,South,FUR-TEC-10897,Technology,Machines,Machines 97,4125.74,6,0.41,451.26
9899,US-2021-109898,2019-04-29,2019-05-01,Second Class,CG-10898,Customer 898,Consumer,United States,City 48,State 18,19898,East,FUR-TEC-10898,Technology,Phones,Phones 98,2370.35,9,0.48,321.68
9900,US-2022-109899,2019-09-04,2019-09-13,Second Class,CG-10899,Customer 899,Consumer,United States,City 49,State 19,19899,West,FUR-FUR-10899,Furniture,Tables,Tables 99,813.76,3,0.01,104.63
9901,US-2019-109900,2019-08-14,2019-08-21,Second Class,CG-10900,Customer 900,Corporate,United States,City 0,State 0,19900,South,FUR-TEC-10900,Technology,Phones,Phones 0,3688.66,1,0.31,658.1
9902,US-2020-109901,2020-07-06,2020-07-16,Same Day,CG-10901,Customer 901,Corporate,United States,City 1,State 1,19901,Central,FUR-TEC-10901,Technology,Phones,Phones 1,686.88,8,0.25,58.96
9903,US-2021-109902,2020-09-07,2020-09-11,Same Day,CG-10902,Customer 902,Home Office,United States,City 2,State 2,19902,South,FUR-OFF-10902,Office Supplies,Storage,Storage 2,2665.88,2,0.18,321.22
9904,US-2022-109903,2020-02-13,2020-02-17,Same Day,CG-10903,Customer 903,Home Office,United States,City 3,State 3,19903,East,FUR-FUR-10903,Furniture,Chairs,Chairs 3,3338.88,10,0.11,614.05
9905,US-2019-109904,2019-09-22,2019-09-23,First Class,CG-10904,Customer 904,Corporate,United States,City 4,State 4,19904,Central,FUR-OFF-10904,Office Supplies,Art,Art 4,2608.65,5,0.27,561.66
9906,US-2020-109905,2019-06-21,2019-06-30,Same Day,CG-10905,Customer 905,Corporate,United States,City 5,State 5,19905,West,FUR-OFF-10905,Office Supplies,Binders,Binders 5,1106.46,2,0.3,113.51
9907,US-2021-109906,2020-10-22,2020-10-26,Same Day,CG-10906,Customer 906,Home Office,United States,City 6,State 6,19906,West,FUR-TEC-10906,Technology,Machines,Machines 6,4737.15,5,0.15,759.21
9908,US-2022-109907,2022-08-22,2022-08-23,Standard Class,CG-10907,Customer 907,Corporate,United States,City 7,State 7,19907,Central,FUR-TEC-10907,Technology,Phones,Phones 7,3326.13,10,0.21,514.96
9909,US-2019-109908,2022-03-25,2022-03-26,Second Class,CG-10908,Customer 908,Corporate,United States,City 8,State 8,19908,East,FUR-TEC-10908,Technology,Copiers,Copiers 8,1849.53,1,0.48,106.35
9910,US-2020-109909,2020-08-18,2020-08-28,Same Day,CG-10909,Customer 909,Corporate,United States,City 9,State 9,19909,South,FUR-TEC-10909,Technology,Copiers,Copiers 9,4125.52,3,0.22,614.62
9911,US-2021-109910,2019-04-23,2019-04-25,Same Day,CG-10910,Customer 910,Home Office,United States,City 10,State 10,19910,West,FUR-FUR-10910,Furniture,Bookcases,Bookcases 10,4552.82,1,0.27,952.16
9912,US-2022-109911,2020-01-04,2020-01-14,First Class,CG-10911,Customer 911,Home Office,United States,City 11,State 11,19911,West,FUR-FUR-10911,Furniture,Furnishings,Furnishings 11,771.04,5,0.46,92.18
9913,US-2019-109912,2022-11-01,2022-11-04,Standard Class,CG-10912,Customer 912,Home Office,United States,City 12,State 12,19912,Central,FUR-OFF-10912,Office Supplies,Binders,Binders 12,2089.45,5,0.34,220.2
9914,US-2020-109913,2019-02-08,2019-02-13,Second Class,CG-10913,Customer 913,Corporate,United States,City 13,State 13,19913,East,FUR-TEC-10913,Technology,Machines,Machines 13,1962.53,2,0.02,571.78
9915,US-2021-109914,2020-06-01,2020-06-09,Standard Class,CG-10914,Customer 914,Consumer,United States,City 14,State 14,19914,West,FUR-OFF-10914,Office Supplies,Art,Art 14,3912.38,2,0.33,729.67
9916,US-2022-109915,2020-12-09,2020-12-16,Second Class,CG-10915,Customer 915,Home Office,United States,City 15,State 15,19915,Central,FUR-FUR-10915,Furniture,Tables,Tables 15,1667.43,8,0.47,153.52
9917,US-2019-109916,2021-07-28,2021-07-30,Second Class,CG-10916,Customer 916,Home Office,United States,City 16,State 16,19916,East,FUR-TEC-10916,Technology,Phones,Phones 16,4363.33,2,0.46,588.75
9918,US-2020-109917,2022-02-19,2022-02-27,Same Day,CG-10917,Customer 917,Consumer,United States,City 17,State 17,19917,East,FUR-TEC-10917,Technology,Phones,Phones 17,1520.68,1,0.07,316.73
9919,US-2021-109918,2021-05-24,2021-05-29,Same Day,CG-10918,Customer 918,Consumer,United States,City 18,State 18,19918,West,FUR-FUR-10918,Furniture,Furnishings,Furnishings 18,2022.09,1,0.35,214.44
9920,US-2022-109919,2021-07-26,2021-08-01,Same Day,CG-10919,Customer 919,Corporate,United States,City 19,State 19,19919,Central,FUR-OFF-10919,Office Supplies,Appliances,Appliances 19,3785.83,6,0.4,432.25
9921,US-2019-109920,2020-09-24,2020-10-04,Second Class,CG-10920,Customer 920,Consumer,United States,City 20,State 0,19920,East,FUR-OFF-10920,Office Supplies,Art,Art 20,335.85,3,0.27,41.04
9922,US-2020-109921,2021-07-26,2021-07-27,Second Class,CG-10921,Customer 921,Corporate,United States,City 21,State 1,19921,West,FUR-OFF-10921,Office Supplies,Binders,Binders 21,3255.95,7,0.39,402.32
9923,US-2021-109922,2022-01-24,2022-01-27,Second Class,CG-10922,Customer 922,Corporate,United States,City 22,State 2,19922,West,FUR-TEC-10922,Technology,Machines,Machines 22,658.28,1,0.39,41.49
9924,US-2022-109923,2021-02-07,2021-02-15,Same Day,CG-10923,Customer 923,Corporate,United States,City 23,State 3,19923,South,FUR-TEC-10923,Technology,Phones,Phones 23,2717.28,5,0.47,424.53
9925,US-2019-109924,2021-03-27,2021-04-05,Same Day,CG-10924,Customer 924,Consumer,United States,City 24,State 4,19924,South,FUR-TEC-10924,Technology,Machines,Machines 24,694.22,2,0.32,56.01
9926,US-2020-109925,2022-03-27,2022-03-30,Same Day,CG-10925,Customer 925,Home Office,United States,City 25,State 5,19925,South,FUR-TEC-10925,Technology,Phones,Phones 25,4516.89,9,0.1,1059.35
9927,US-2021-109926,2021-12-01,2021-12-07,Second Class,CG-10926,Customer 926,Corporate,United States,City 26,State 6,19926,Central,FUR-OFF-10926,Office Supplies,Storage,Storage 26,2453.6,4,0.29,452.7
9928,US-2022-109927,2022-07-20,2022-07-28,First Class,CG-10927,Customer 927,Home Office,United States,City 27,State 7,19927,West,FUR-OFF-10927,Office Supplies,Appliances,Appliances 27,597.43,8,0.36,72.96
9929,US-2019-109928,2021-09-11,2021-09-18,Same Day,CG-10928,Customer 928,Corporate,United States,City 28,State 8,19928,East,FUR-OFF-10928,Office Supplies,Storage,Storage 28,54.5,9,0.18,5.4
9930,US-2020-109929,2020-07-29,2020-08-03,Same Day,CG-10929,Customer 929,Corporate,United States,City 29,State 9,19929,West,FUR-FUR-10929,Furniture,Furnishings,Furnishings 29,2819.59,1,0.07,299.12
9931,US-2021-109930,2022-10-18,2022-10-23,Standard Class,CG-10930,Customer 930,Corporate,United States,City 30,State 10,19930,South,FUR-TEC-10930,Technology,Accessories,Accessories 30,2376.34,2,0.36,165.09
9932,US-2022-109931,2019-12-28,2019-12-30,Same Day,CG-10931,Customer 931,Home Office,United States,City 31,State 11,19931,Central,FUR-OFF-10931,Office Supplies,Appliances,Appliances 31,4680.02,7,0.34,527.75
9933,US-2019-109932,2020-12-09,2020-12-17,Same Day,CG-10932,Customer 932,Corporate,United States,City 32,State 12,19932,East,FUR-TEC-10932,Technology,Phones,Phones 32,1058.09,9,0.29,133.78
9934,US-2020-109933,2020-09-17,2020-09-22,First Class,CG-10933,Customer 933,Corporate,United States,City 33,State 13,19933,South,FUR-FUR-10933,Furniture,Furnishings,Furnishings 33,598.71,2,0.28,93.56
9935,US-2021-109934,2020-03-23,2020-04-02,Second Class,CG-10934,Customer 934,Home Office,United States,City 34,State 14,19934,South,FUR-OFF-10934,Office Supplies,Storage,Storage 34,623.78,2,0.09,156.71
9936,US-2022-109935,2021-07-20,2021-07-30,Same Day,CG-10935,Customer 935,Consumer,United States,City 35,State 15,19935,East,FUR-TEC-10935,Technology,Machines,Machines 35,1823.42,7,0.12,350.64
9937,US-2019-109936,2019-05-17,2019-05-23,Second Class,CG-10936,Customer 936,Home Office,United States,City 36,State 16,19936,South,FUR-TEC-10936,Technology,Machines,Machines 36,2510.52,7,0.26,202.37
9938,US-2020-109937,2022-04-25,2022-05-04,Second Class,CG-10937,Customer 937,Home Office,United States,City 37,State 17,19937,East,FUR-FUR-10937,Furniture,Tables,Tables 37,1778.94,2,0.43,253.31
9939,US-2021-109938,2020-02-18,2020-02-23,Same Day,CG-10938,Customer 938,Corporate,United States,City 38,State 18,19938,South,FUR-FUR-10938,Furniture,Chairs,Chairs 38,572.48,3,0.11,138.42
9940,US-2022-109939,2020-12-10,2020-12-15,First Class,CG-10939,Customer 939,Corporate,United States,City 39,State 19,19939,South,FUR-OFF-10939,Office Supplies,Art,Art 39,4488.85,3,0.46,269.31
9941,US-2019-109940,2021-02-24,2021-02-27,First Class,CG-10940,Customer 940,Corporate,United States,City 40,State 0,19940,South,FUR-OFF-10940,Office Supplies,Art,Art 40,2509.48,5,0.39,258.99
9942,US-2020-109941,2020-01-17,2020-01-25,Same Day,CG-10941,Customer 941,Consumer,United States,City 41,State 1,19941,South,FUR-FUR-10941,Furniture,Chairs,Chairs 41,3423.85,4,0.18,810.76
9943,US-2021-109942,2019-05-06,2019-05-12,Same Day,CG-10942,Customer 942,Corporate,United States,City 42,State 2,19942,South,FUR-FUR-10942,Furniture,Chairs,Chairs 42,964.57,8,0.43,147.42
9944,US-2022-109943,2020-09-20,2020-09-28,First Class,CG-10943,Customer 943,Corporate,United States,City 43,State 3,19943,South,FUR-TEC-10943,Technology,Machines,Machines 43,3729.0,5,0.02,615.33
9945,US-2019-109944,2021-09-29,2021-10-09,Second Class,CG-10944,Customer 944,Home Office,United States,City 44,State 4,19944,West,FUR-OFF-10944,Office Supplies,Storage,Storage 44,1751.9,7,0.24,312.86
9946,US-2020-109945,2020-06-29,2020-07-04,Second Class,CG-10945,Customer 945,Consumer,United States,City 45,State 5,19945,Central,FUR-OFF-10945,Office Supplies,Binders,Binders 45,1129.24,3,0.02,208.77
9947,US-2021-109946,2019-08-31,2019-09-05,Standard Class,CG-10946,Customer 946,Consumer,United States,City 46,State 6,19946,East,FUR-FUR-10946,Furniture,Tables,Tables 46,4067.69,8,0.19,538.09
9948,US-2022-109947,2022-10-23,2022-10-28,Second Class,CG-10947,Customer 947,Corporate,United States,City 47,State 7,19947,East,FUR-OFF-10947,Office Supplies,Binders,Binders 47,2494.54,9,0.0,455.32
9949,US-2019-109948,2022-10-14,2022-10-21,First Class,CG-10948,Customer 948,Home Office,United States,City 48,State 8,19948,Central,FUR-TEC-10948,Technology,Accessories,Accessories 48,2254.98,7,0.07,217.39
9950,US-2020-109949,2021-11-10,2021-11-18,Same Day,CG-10949,Customer 949,Home Office,United States,City 49,State 9,19949,Central,FUR-OFF-10949,Office Supplies,Storage,Storage 49,1347.95,10,0.47,173.61
9951,US-2021-109950,2020-06-29,2020-07-04,Same Day,CG-10950,Customer 950,Home Office,United States,City 0,State 10,19950,West,FUR-FUR-10950,Furniture,Tables,Tables 50,253.18,10,0.34,23.88
9952,US-2022-109951,2021-02-06,2021-02-11,Second Class,CG-10951,Customer 951,Consumer,United States,City 1,State 11,19951,South,FUR-OFF-10951,Office Supplies,Storage,Storage 51,4130.1,10,0.44,627.8
9953,US-2019-109952,2021-09-12,2021-09-18,Standard Class,CG-10952,Customer 952,Consumer,United States,City 2,State 12,19952,Central,FUR-FUR-10952,Furniture,Chairs,Chairs 52,4617.2,5,0.49,329.49
9954,US-2020-109953,2020-01-19,2020-01-28,Second Class,CG-10953,Customer 953,Consumer,United States,City 3,State 13,19953,South,FUR-TEC-10953,Technology,Phones,Phones 53,2619.99,10,0.12,414.81
9955,US-2021-109954,2019-01-01,2019-01-07,Same Day,CG-10954,Customer 954,Consumer,United States,City 4,State 14,19954,West,FUR-TEC-10954,Technology,Machines,Machines 54,239.19,10,0.06,52.58
9956,US-2022-109955,2020-08-30,2020-09-09,Standard Class,CG-10955,Customer 955,Home Office,United States,City 5,State 15,19955,West,FUR-OFF-10955,Office Supplies,Storage,Storage 55,4262.4,1,0.36,293.29
9957,US-2019-109956,2019-01-30,2019-02-09,Same Day,CG-10956,Customer 956,Corporate,United States,City 6,State 16,19956,Central,FUR-FUR-10956,Furniture,Chairs,Chairs 56,2062.12,5,0.26,428.0
9958,US-2020-109957,2022-02-15,2022-02-25,Same Day,CG-10957,Customer 957,Home Office,United States,City 7,State 17,19957,Central,FUR-TEC-10957,Technology,Machines,Machines 57,76.81,1,0.3,15.29
9959,US-2021-109958,2019-05-29,2019-06-06,Second Class,CG-10958,Customer 958,Home Office,United States,City 8,State 18,19958,West,FUR-TEC-10958,Technology,Copiers,Copiers 58,3163.98,5,0.46,283.78
9960,US-2022-109959,2022-07-28,2022-08-02,Same Day,CG-10959,Customer 959,Corporate,United States,City 9,State 19,19959,East,FUR-TEC-10959,Technology,Phones,Phones 59,1171.98,1,0.43,144.19
9961,US-2019-109960,2022-05-16,2022-05-23,Second Class,CG-10960,Customer 960,Corporate,United States,City 10,State 0,19960,East,FUR-OFF-10960,Office Supplies,Binders,Binders 60,3912.39,4,0.29,796.78
9962,US-2020-109961,2020-06-02,2020-06-10,Second Class,CG-10961,Customer 961,Corporate,United States,City 11,State 1,19961,West,FUR-OFF-10961,Office Supplies,Appliances,Appliances 61,2366.09,7,0.29,287.83
9963,US-2021-109962,2020-07-26,2020-07-29,Same Day,CG-10962,Customer 962,Consumer,United States,City 12,State 2,19962,Central,FUR-FUR-10962,Furniture,Furnishings,Furnishings 62,1725.23,6,0.44,282.53
9964,US-2022-109963,2021-09-07,2021-09-09,Standard Class,CG-10963,Customer 963,Consumer,United States,City 13,State 3,19963,West,FUR-TEC-10963,Technology,Machines,Machines 63,2354.55,3,0.38,163.26
9965,US-2019-109964,2021-08-04,2021-08-05,Same Day,CG-10964,Customer 964,Home Office,United States,City 14,State 4,19964,East,FUR-OFF-10964,Office Supplies,Binders,Binders 64,1126.59,6,0.0,151.71
9966,US-2020-109965,2020-12-01,2020-12-08,Second Class,CG-10965,Customer 965,Home Office,United States,City 15,State 5,19965,East,FUR-OFF-10965,Office Supplies,Storage,Storage 65,4746.93,7,0.17,712.02
9967,US-2021-109966,2020-07-15,2020-07-20,Second Class,CG-10966,Customer 966,Corporate,United States,City 16,State 6,19966,East,FUR-FUR-10966,Furniture,Tables,Tables 66,3611.94,4,0.04,833.15
9968,US-2022-109967,2020-01-15,2020-01-19,Standard Class,CG-10967,Customer 967,Home Office,United States,City 17,State 7,19967,South,FUR-TEC-10967,Technology,Machines,Machines 67,1025.83,4,0.1,207.04
9969,US-2019-109968,2022-05-16,2022-05-24,First Class,CG-10968,Customer 968,Home Office,United States,City 18,State 8,19968,South,FUR-OFF-10968,Office Supplies,Art,Art 68,3907.49,2,0.44,292.31
9970,US-2020-109969,2022-12-22,2022-12-25,Same Day,CG-10969,Customer 969,Corporate,United States,City 19,State 9,19969,East,FUR-TEC-10969,Technology,Accessories,Accessories 69,427.93,3,0.19,89.21
9971,US-2021-109970,2022-11-03,2022-11-07,Second Class,CG-10970,Customer 970,Consumer,United States,City 20,State 10,19970,South,FUR-TEC-10970,Technology,Copiers,Copiers 70,2936.17,1,0.09,681.1
9972,US-2022-109971,2021-01-02,2021-01-08,Same Day,CG-10971,Customer 971,Corporate,United States,City 21,State 11,19971,Central,FUR-OFF-10971,Office Supplies,Binders,Binders 71,386.96,8,0.19,32.85
9973,US-2019-109972,2019-05-08,2019-05-14,Second Class,CG-10972,Customer 972,Corporate,United States,City 22,State 12,19972,East,FUR-OFF-10972,Office Supplies,Storage,Storage 72,2214.14,7,0.25,204.27
9974,US-2020-109973,2022-06-18,2022-06-24,First Class,CG-10973,Customer 973,Consumer,United States,City 23,State 13,19973,Central,FUR-TEC-10973,Technology,Accessories,Accessories 73,666.02,6,0.46,61.4
9975,US-2021-109974,2022-11-11,2022-11-12,First Class,CG-10974,Customer 974,Consumer,United States,City 24,State 14,19974,South,FUR-FUR-10974,Furniture,Bookcases,Bookcases 74,2954.32,9,0.46,274.95
9976,US-2022-109975,2019-09-28,2019-09-29,Same Day,CG-10975,Customer 975,Home Office,United States,City 25,State 15,19975,West,FUR-FUR-10975,Furniture,Chairs,Chairs 75,4821.0,8,0.45,695.02
9977,US-2019-109976,2019-10-25,2019-10-26,Same Day,CG-10976,Customer 976,Corporate,United States,City 26,State 16,19976,East,FUR-FUR-10976,Furniture,Tables,Tables 76,1445.86,2,0.48,103.9
9978,US-2020-109977,2020-02-24,2020-02-29,Same Day,CG-10977,Customer 977,Home Office,United States,City 27,State 17,19977,East,FUR-TEC-10977,Technology,Accessories,Accessories 77,2191.7,5,0.23,387.27
9979,US-2021-109978,2021-11-06,2021-11-08,Second Class,CG-10978,Customer 978,Corporate,United States,City 28,State 18,19978,West,FUR-FUR-10978,Furniture,Furnishings,Furnishings 78,2295.77,4,0.42,280.63
9980,US-2022-109979,2022-03-20,2022-03-29,First Class,CG-10979,Customer 979,Corporate,United States,City 29,State 19,19979,East,FUR-TEC-10979,Technology,Copiers,Copiers 79,3785.32,10,0.19,620.65
9981,US-2019-109980,2021-07-30,2021-08-09,Second Class,CG-10980,Customer 980,Consumer,United States,City 30,State 0,19980,West,FUR-OFF-10980,Office Supplies,Appliances,Appliances 80,160.35,1,0.08,38.66
9982,US-2020-109981,2022-01-15,2022-01-21,First Class,CG-10981,Customer 981,Consumer,United States,City 31,State 1,19981,West,FUR-OFF-10981,Office Supplies,Binders,Binders 81,746.72,1,0.1,178.0
9983,US-2021-109982,2021-03-20,2021-03-23,Same Day,CG-10982,Customer 982,Consumer,United States,City 32,State 2,19982,Central,FUR-FUR-10982,Furniture,Chairs,Chairs 82,2267.79,8,0.49,129.63
9984,US-2022-109983,2022-05-02,2022-05-05,First Class,CG-10983,Customer 983,Corporate,United States,City 33,State 3,19983,South,FUR-FUR-10983,Furniture,Tables,Tables 83,4283.56,10,0.29,552.04
9985,US-2019-109984,2022-01-02,2022-01-06,First Class,CG-10984,Customer 984,Home Office,United States,City 34,State 4,19984,Central,FUR-TEC-10984,Technology,Phones,Phones 84,783.52,8,0.22,90.43
